"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Megabiome"
15680,"Bunker Lake",39.05359,-120.386,1995,"Western North America",3
15682,"Canyon Lake",46.8335,-87.9213,258,"Eastern North America",3
15696,"Catahoula Lake (core CLR3)",31.50844,-92.1315,12,"Eastern North America",2
15700,"Clearwater Bog",54.0236,-101.259,266,"Eastern North America",4
15713,"Crater Lake",49.19225,-120.096,2101,"Western North America",4
15715,"Dead Horse Lake",42.558,-120.775,2251,"Western North America",3
15724,"Dune Lake",64.421,-149.898,134,"Western North America",4
15730,"Fire Lake",52.33199,-67.3571,600,"Eastern North America",4
15732,"Goose Bay Marsh",44.35114,-75.8704,75,"Eastern North America",3
15734,"Grassy Lake",39.70086,-120.665,1921,"Western North America",3
15738,"Harris Lake",49.66656,-109.904,1230,"Western North America",4
15740,"Hemlock Lake",46.3073,-91.1983,412,"Eastern North America",3
15746,"Lake Jake",63.66675,-65.1513,264,"Eastern North America",8
15750,"Lake Shelby",30.26007,-87.6649,0,"Eastern North America",2
15752,"Lantz Site",44.9798,-63.4882,15,"Eastern North America",3
15762,"Lily Lake",41.97693,-120.21,2047,"Western North America",3
15764,"Lily Pond",42.41788,-72.3469,303,"Eastern North America",3
15766,"Lilypad Lake",36.98229,-118.994,1982,"Western North America",3
15768,"Lost Lake",45.82409,-123.579,452,"Western North America",3
15772,"Martens Slough (PL-77-20)",52.0435,-106.381,511,"Western North America",6
15776,"McMurray Lake",39.4604,-120.649,1778,"Western North America",3
15778,"Mono Lake",38.00795,-119.026,1945,"Western North America",6
15781,"Moraine Bog",51.33,-124.9,891,"Western North America",4
15783,"Moraine Lake",71.86,-124.47,30,"Western North America",8
15785,"Stewert Point Pond",72.3515,-120.22,220,"Western North America",8
15789,"Caribou Lake (MS-74-15)",73.5139,-120.277,120,"Western North America",8
15793,"Roulston Lake (MS-78-15)",46.89451,-67.4,151,"Eastern North America",3
15811,"Nutella Lake",63.052,-147.392,931,"Western North America",8
15814,"Swampbuggy Lake",63.05455,-147.421,813,"Western North America",4
15819,"Porcupine Mountain",52.50635,-101.63,640,"Eastern North America",4
15825,"Pascagoula Marsh",30.391,-88.5855,0,"Eastern North America",2
15829,"Robinson Lake",63.39759,-64.2612,170,"Eastern North America",8
15831,"Sandy Run Creek",32.572,-83.0795,80,"Eastern North America",2
15864,"Swan Lake",28.05,-97.17,0,"Eastern North America",6
15866,"Tannersville Bog",41.03888,-75.2638,277,"Eastern North America",3
15872,"Top Lake",54.47601,-130.945,33,"Western North America",4
15876,"Tulare Lake",36.052,-119.78,55,"Western North America",6
15878,"Tumalo Lake",44.02195,-121.543,1543,"Western North America",3
15882,"Warner Lake",46.11935,-92.0399,304,"Eastern North America",3
15886,"Crystal Lake",42.23402,-88.357,273,"Eastern North America",3
15892,"White Lake",40.99967,-74.9135,138,"Eastern North America",3
15902,"Woods Lake",51.00437,-127.269,2,"Western North America",3
15904,"Divers Lake",43.04099,-78.3992,239,"Eastern North America",3
15909,"Ballston Lake",42.94975,-73.8533,76,"Eastern North America",3
15919,"Crooked Lake",46.24525,-89.2941,519,"Eastern North America",3
15922,"Jay Lake",46.23435,-89.2816,544,"Eastern North America",3
15925,"Lake O' Pines",46.14044,-89.2553,514,"Eastern North America",3
15929,"Hiscock Site",43,-78,189,"Eastern North America",3
15931,"Green Pond",42.56705,-72.5108,80,"Eastern North America",3
15933,"Lily Warwick",42.68839,-72.3372,269,"Eastern North America",3
15935,"Little Mirror Lake",42.52444,-71.6085,73,"Eastern North America",3
15942,"Otter Pond",42.65485,-72.5332,107,"Eastern North America",3
15944,"Silver Lake",42.60078,-72.2285,161,"Eastern North America",3
15947,"Larix laricina Site 4",57.71917,-75.8135,170,"Eastern North America",4
15950,"Larix laricina Site 5",57.71917,-75.8135,170,"Eastern North America",4
15952,"Larix laricina Site 10",57.85413,-72.7776,280,"Eastern North America",4
15955,"Laguna Chorreras",-2.77028,-79.16,3771,"South America",1
15967,"Stoneman Lake",34.77887,-111.518,2047,"Western North America",3
15970,"Farewell Lake",62.55915,-153.649,320,"Western North America",4
15976,"Grandfather Lake",59.79623,-158.54,142,"Western North America",4
16009,"Pigeon Marsh",34.66359,-85.4013,660,"Eastern North America",3
16016,"Secret Valley Marsh",40.572,-120.265,1359,"Western North America",6
16054,"Little Willow Lake",40.4115,-121.39,1829,"Western North America",3
16061,"Cedar Lake",41.20728,-122.497,1737,"Western North America",3
16063,"Elkhorn Slough",36.82535,-121.764,0,"Western North America",3
16065,"CA-HUM-558 (Pilot Ridge)",40.6617,-123.669,1250,"Western North America",2
16073,"Tule Lake",39.48963,-123.035,1340,"Western North America",2
16075,"Grass Lake",41.6496,-122.167,1537,"Western North America",3
16079,"Brier Island Bog MS-85-22",44.25819,-66.3678,15,"Eastern North America",3
16081,"Chance Harbour Lake",45.67022,-62.611,5,"Eastern North America",3
16083,"Lost Moose Core 128",57.56083,-94.2679,110,"Eastern North America",4
16086,"Island Lake",47.83026,-66.1823,264,"Eastern North America",3
16103,"Pye Lake",44.97593,-62.0906,9,"Eastern North America",3
16105,"Silcox Core 52",57.20542,-94.185,135,"Eastern North America",4
16107,"Thibaudeau",57.08708,-94.1694,125,"Eastern North America",4
16109,"Patricia Bay Lake",70.46194,-68.5028,11,"Eastern North America",8
16111,"Grays Lake",43.07,-111.44,1195,"Western North America",3
16113,"Grays Lake",43.07,-111.44,1195,"Western North America",3
16115,"Los Penasquitos Lagoon",32.93112,-117.253,0,"Western North America",6
16124,"Crawford Lake",43.46828,-79.9487,278,"Eastern North America",3
16129,"Lima Bog",42.78895,-88.8432,302,"Eastern North America",3
16131,"Mission Cross Bog",41.7847,-115.484,2424,"Western North America",6
16133,"Ruby Marsh",41.13395,-115.505,1818,"Western North America",6
16175,"Binnewater Pond",41.40935,-74.5513,256,"Eastern North America",3
16177,"Hyde Park",41.78575,-73.9012,74,"Eastern North America",3
16179,"Otisville",41.47025,-74.5244,230,"Eastern North America",3
16181,"Pawelski Farm",41.33395,-74.4307,122,"Eastern North America",3
16184,"Benicia State Park",38.07347,-122.193,0,"Western North America",6
16186,"China Camp",38.0075,-122.493,0,"Western North America",6
16189,"Rice Lake",44.19909,-78.1423,186,"Eastern North America",3
16193,"Rice Lake",44.19909,-78.1423,186,"Eastern North America",3
16197,"Mountain Lake",37.78826,-122.471,37,"Western North America",3
16199,"Croaghaun East",54.19835,-9.45082,217,"Europe",3
16205,"Lough Doo",54.05003,-9.09887,21,"Europe",3
16207,"Glaisín na Marbh",52.00779,-9.56871,340,"Europe",3
16209,"Ringarooma River",-41.2716,147.7041,885,"Indopacific",3
16212,"Laguna Negra",41.9991,-2.84734,1760,"Europe",3
16214,"Laguna Mesagosa",41.96505,-2.81179,1600,"Europe",3
16217,"Lough Moynagh",53.82038,-6.7672,30,"Europe",3
16222,"Black Mountain Lake",37.84682,-107.235,3413,"Western North America",4
16224,"Sky Pond",40.2779,-105.669,3320,"Western North America",4
16231,"Perch Lake",46.03,-77.37,160,"Eastern North America",3
16236,"Red Green Lake",68.65421,-149.681,668,"Western North America",4
16238,"Tukuto Lake",68.4988,-157.03,505,"Western North America",4
16241,"Upper Capsule Lake",68.63144,-149.417,805,"Western North America",4
16251,"Horseshoe Lake",38.7018,-90.095,27,"Eastern North America",3
16254,"Horseshoe Lake",38.7018,-90.095,27,"Eastern North America",3
16264,"Dugas Bay Bog",46.3017,-79.3826,202,"Eastern North America",3
16269,"Mark Pond",51.83986,-89.6154,348,"Eastern North America",4
16271,"Preston Lake",43.9869,-79.3794,320,"Eastern North America",3
16275,"Round Pond",52.53166,-91.3724,358,"Eastern North America",4
16278,"Webbs Lake",44.16707,-78.1025,234,"Eastern North America",3
17285,"Little Salt Spring",27.075,-82.2333,6,"Eastern North America",2
17292,"Cycloid Lake",55.25,-105.27,369,"Western North America",4
17296,"Lake Cleveland",42.32129,-113.65,2519,"Western North America",6
17298,"Middle Butte Cave",43.36667,-112.617,1590,"Western North America",6
17304,"Capitola Lake",45.51958,-89.5551,460,"Eastern North America",3
17320,"Idavain Lake",58.77229,-155.945,223,"Western North America",4
17322,"Snipe Lake",60.62601,-154.303,579,"Western North America",4
17324,"Imnavait Creek",68.66619,-149.359,875,"Western North America",4
17326,"Oil Lake",70.29222,-151.167,745,"Western North America",8
17328,"Sands of Time Lake",66.02934,-147.553,242,"Western North America",4
17334,"Glendalough Valley",53.00735,-6.34804,130,"Europe",3
17336,"Borheen Lough",52.37242,-8.15167,476,"Europe",3
17338,"Sithylemenkat Lake",66.12399,-151.392,213,"Western North America",4
17340,"St. Lawrence Section 2",63.66722,-171.548,0,"Asia",8
17342,"Cuckoo",52.0025,-9.5425,32,"Europe",3
17344,"Diheen",52.36949,-8.1707,554,"Europe",3
17347,"St. Lawrence Island Section 3",63.67389,-171.582,0,"Asia",8
17352,"Windmill Lake",63.6589,-148.805,615,"Western North America",4
17354,"Blair Lakes",64.36008,-147.368,257,"Western North America",4
17357,"Clam Gulch",60.22393,-151.363,86,"Western North America",4
17359,"Eightmile Lake",63.88865,-149.252,648,"Western North America",4
17363,"Panthertown Creek Bog",35.16662,-83.0251,1119,"Eastern North America",3
17366,"Laguna Pallcacocha",-2.77056,-79.2333,4060,"South America",1
17368,"Yehuin",-54.3333,-67.75,100,"South America",8
17371,"Paso Garibaldi",-54.7167,-67.8333,550,"South America",8
17375,"Homer Beach",59.6339,-151.512,10,"Western North America",4
17377,"Longmere Lake",60.5009,-150.91,78,"Western North America",4
17381,"Mosquito Pond",63.98645,-145.54,379,"Western North America",4
17383,"Otto Lake",63.84225,-149.036,548,"Western North America",4
17385,"Watana Triangle Pond",62.84289,-148.247,546,"Western North America",4
17387,"Beaver Lake",44.9196,-88.1569,412,"Eastern North America",3
17391,"Zagoskin Lake",63.44847,-162.108,7,"Western North America",4
17396,"Steel Lake",46.97316,-94.6814,415,"Eastern North America",3
17398,"Piermont Marsh",41.02764,-73.9084,0,"Eastern North America",3
17400,"South Lake",69.08077,-121.429,775,"Western North America",8
17402,"Little Swift Lake",60.21648,-159.766,572,"Western North America",4
17404,"Lorraine Lake",46.14469,-86.483,437,"Eastern North America",3
17406,"Penegor Lake",46.61506,-88.8604,437,"Eastern North America",3
17419,"Cumbres Bog",37.02175,-106.451,3100,"Western North America",3
17597,"Benacadie 4",45.91664,-60.6936,7,"Eastern North America",3
17617,"Lismore Section",45.70486,-62.2735,2,"Eastern North America",3
17672,"Wilcox Lake",43.95,-79.43,304,"Eastern North America",3
17689,"Spirea Wetland",43.26191,-80.2592,255,"Eastern North America",3
17711,"Lake A",55.33119,-105.055,378,"Western North America",4
17713,"West Naniskak Lake",55.43091,-104.939,418,"Eastern North America",4
17717,"Silver Lake",40.35434,-83.8125,332,"Eastern North America",3
17859,"Peloncillo Mountains",32.28908,-109.094,1400,"Western North America",6
17873,"Cordón Serrucho Norte wetland",-41.7518,-71.4288,995,"South America",3
17880,"Lost Swamp",42.82814,-72.4211,350,"Eastern North America",3
17945,"Mitkof Island",56.81157,-132.936,20,"Western North America",4
17947,"Little Shingobee Lake",46.99402,-94.6946,408,"Eastern North America",3
17995,"Lake Consuelo",-13.9508,-68.9913,1360,"South America",1
18051,"Lake Consuelo",-13.9508,-68.9913,1360,"South America",1
18100,"Lake Valencia",10.18349,-67.7374,410,"South America",5
18104,"Mallín Vaca Lauquen",-36.8581,-71.0485,1450,"South America",3
18106,"Blue Lakes",41.67946,-118.717,2437,"Western North America",6
18108,"NEL03",49.49641,-116.905,2074,"Western North America",4
18110,"Path Lake",43.87196,-64.9288,10,"Eastern North America",3
18123,"Lago Cardiel",-48.9185,-71.2254,276,"South America",6
18127,"Pyatts Lake",49.46966,-115.77,1080,"Western North America",4
18159,"Mod Pond",34.78767,-120.586,21,"Western North America",6
19264,"Naskak",63.64101,-171.454,1,"Asia",8
19266,"Aghnaghak",63.65601,-171.554,1,"Asia",8
19323,"TK-2 Lake",66.34784,-104.946,234,"Eastern North America",8
19784,"Białowieża Forest",52.75204,23.92067,165,"Europe",3
19812,"Madelia",44.08333,-94.4167,303,"Eastern North America",6
19814,"Trout Lake",68.82911,-138.744,163,"Western North America",4
19817,"Laguna del Maule",-36.0536,-70.5014,2160,"South America",8
19820,"Killebrew Lake Fen",48.6051,-122.901,88,"Western North America",3
19834,"Fox Lake",43.6774,-94.6981,382,"Eastern North America",6
19842,"Lac Brule",45.71903,-75.4417,270,"Eastern North America",3
19846,"Lac Noir",45.77702,-75.1359,176,"Eastern North America",3
19901,"Grosser Treppelsee",52.14453,14.45286,52,"Europe",3
19906,"Styggtjärnen",62.32429,13.55787,715,"Europe",4
19909,"Klotjärnen",61.82125,16.40472,235,"Europe",4
19913,"Abborrtjärnen",63.88333,14.45,387,"Europe",4
19931,"Lone Star Lake",45.932,-92.365,284,"Eastern North America",3
19933,"Lily Lake",45.901,-92.273,297,"Eastern North America",3
19937,"Spicer Lake",41.75738,-86.5221,242,"Eastern North America",3
19967,"Mary Lake",44.73566,-81.0026,236,"Eastern North America",3
19993,"Cooley Lake",49.49136,-117.645,1515,"Western North America",4
19995,"Gerry Lake",53.64545,-121.505,893,"Western North America",4
19997,"Wentworth Lake",48.00985,-124.531,58,"Western North America",3
20001,"Crocker Lake",47.93666,-122.881,54,"Western North America",3
20012,"Donvold",68.13333,13.58333,10,"Europe",4
20014,"Cedar Swamp",47.90543,-122.875,60,"Western North America",3
20018,"Lake Flåfattjønna",62.33146,10.39825,1115,"Europe",4
20020,"Lake Ifjord",70.43333,27.63333,317,"Europe",8
20022,"Avrig",45.71667,24.38333,400,"Europe",3
20024,"Avrig",45.71667,24.38333,400,"Europe",3
20027,"Älbi Flue",46.59861,7.976389,1850,"Europe",4
20029,"Lake Hopseidet",70.83333,27.71667,225,"Europe",8
20034,"Dalmutladdo",69.16667,20.71667,355,"Europe",4
20042,"Trettetjørn",60.71667,7,810,"Europe",8
20046,"Brurskardtjørni",61.41667,8.666667,1309,"Europe",8
20050,"Vestre Øykjamyrtjørn",59.81667,6,570,"Europe",4
20058,"Trondheimsfjord",63.47717,10.19417,0,"Europe",4
20060,"Sandvikvatn",59.28386,5.49362,128,"Europe",3
20065,"Leerdam",51.88806,5.075556,-1,"Europe",3
20068,"Leerdam",51.88806,5.075556,-1,"Europe",3
20128,"Uddelermeer",52.24619,5.76129,26,"Europe",3
20131,"Mekelermeer",52.77049,6.62753,15,"Europe",3
20156,"Krumpa",51.3,11.85,622,"Europe",3
20160,"Notsel",51.55417,4.769444,5,"Europe",3
20163,"Mariahout",51.52333,5.545,14,"Europe",3
20165,"Bosscherheide",51.57861,6.094722,18,"Europe",3
20167,"Bosscherheide",51.57861,6.094722,18,"Europe",3
20171,"Rodenbourg Bretzboesh",49.69167,6.27,285,"Europe",3
20175,"Vrbka",50.38667,14.13056,180,"Europe",3
20180,"Zahájí",50.37944,14.11556,232,"Europe",3
20183,"Tišice",50.27,14.54,160,"Europe",3
20188,"Lake Hill",57.17824,-170.248,37,"Asia",8
20194,"Kettle Lake",48.60712,-103.624,605,"Eastern North America",6
20223,"Rynholec",50.12944,13.92972,478,"Europe",3
20279,"Liten Cap’pesjav’ri",71.07449,25.36871,41,"Europe",8
20281,"Dragonfly Lake",60.81259,-135.341,760,"Western North America",4
20285,"Over Gunnarsfjorden",71.03806,28.16907,78,"Europe",8
20287,"Haircut Lake",60.51608,-133.209,1000,"Western North America",4
20289,"Marcella Lake",60.0735,-133.806,697,"Western North America",4
20293,"Over Kobbkrokvatnet",70.69954,29.29516,51,"Europe",8
20295,"Salmo Lake",60.44554,-133.562,866,"Western North America",4
20298,"Lochan An Druim",58.47145,-4.68544,25,"Europe",3
20304,"Hunters Lake",37.61104,-106.844,3516,"Western North America",4
20306,"Dailey Lake",45.26248,-110.816,1598,"Western North America",4
20308,"Blacktail Pond",44.95611,-110.601,2012,"Western North America",4
20311,"Elk Lake",45.8668,-95.8039,366,"Eastern North America",6
20316,"Fish Lake",41.26396,-123.683,541,"Western North America",3
20372,"Swanson Fen",60.78728,-150.831,100,"Western North America",4
20397,"South Rhody peatland",46.5658,-86.0752,285,"Eastern North America",3
20495,"Ogaromtoc Lake",41.48611,-123.541,596,"Western North America",3
20512,"Minden Bog",43.60373,-82.8639,239,"Eastern North America",3
20515,"Lake Grinnell",41.09819,-74.6396,170,"Eastern North America",3
21415,"Newark Valley Pond",39.67283,-115.774,1750,"Western North America",6
21418,"Kingston Meadow",39.25318,-117.166,2400,"Western North America",6
21422,"Upper Squaw Lake",42.03209,-123.015,930,"Western North America",3
21533,"Laguna Carimagua",4.57852,-71.3304,180,"South America",5
21535,"Laguna Carimagua-Bosque",4.5865,-71.3271,180,"South America",5
21537,"Lake Chalalán",-14.4279,-67.9206,330,"South America",1
21541,"Laguna Angel",4.44937,-70.5389,200,"South America",5
21543,"Laguna El Piñal",4.659645,-71.4551,180,"South America",5
21545,"Laguna Sardinas",4.97036,-69.5212,80,"South America",5
21549,"Laguna Mozambique",3.956185,-73.0525,175,"South America",1
21551,"Laguna Chenevo",4.59408,-71.4408,150,"South America",5
21553,"Laguna Loma Linda",3.302435,-73.362,233,"South America",1
21557,"Laguna Las Margaritas",3.36776,-73.4158,240,"South America",1
21577,"Stoll Lake",44.97385,-77.2893,303,"Eastern North America",3
21580,"Lake Santa Rosa",-14.4809,-67.8732,350,"South America",1
21600,"Tawny Pond",44.81639,-77.1825,276,"Eastern North America",3
21603,"Lake Refugio 1",-13.0917,-71.7081,3401,"South America",6
21606,"Lake Refugio 2",-13.0948,-71.7052,3406,"South America",6
21651,"Laguna de los Bobos",6.222105,-72.7666,3815,"South America",1
21665,"Laguna Piusbi [Laguna El Trueno]",1.883925,-77.9298,100,"South America",1
21675,"La Teta-2",3.0833,-76.5333,1020,"South America",1
21700,"Rio Timbio",2.36575,-76.7094,1750,"South America",1
21702,"Pantano de Vargas 1",5.77789,-73.0672,2488,"South America",5
21706,"Laguna De La Cocha",1.079226,-77.1516,2780,"South America",1
21708,"Laguna de Fúquene",5.46061,-73.7466,2540,"South America",1
21726,"Boquillas",9.123611,-74.5625,20,"South America",1
21744,"Laguna de la Herrera",4.698055,-74.2758,2550,"South America",1
21762,"Ciénaga del Visitador",6.17896,-72.7908,3300,"South America",1
21766,"Laguna Ciega",6.478435,-72.3906,3510,"South America",5
21770,"Hippa Lake",53.53167,-132.973,230,"Western North America",4
21772,"Misty Lake",50.60705,-127.263,70,"Western North America",4
21774,"Port McNeill Bog",50.5725,-127.072,93,"Western North America",4
21788,"Roe Lake",48.7827,-123.303,100,"Western North America",3
21790,"Holtjärnen",60.65189,14.92652,232,"Europe",4
21792,"Horseshoe Lake",38.7018,-90.095,27,"Eastern North America",3
21794,"Pantano de Mónica 1",-0.7003,-72.0517,116,"South America",1
21796,"Pantano de Mónica 2",-0.706,-72.0596,112,"South America",1
21798,"Pantano de Mónica 3",-0.70373,-72.0557,160,"South America",1
21807,"Lake Petén-Itzá",16.99263,-89.8171,110,"Eastern North America",1
21812,"Andabobos",4.09922,-74.2514,3750,"South America",1
21816,"Laguna Negra de Alsacia",3.966935,-74.0918,3100,"South America",1
21818,"Laguna Gobernador",3.95325,-74.2997,3815,"South America",1
21828,"Laguna El Caimito",2.44645,-77.6875,50,"South America",1
21830,"Lake AT01",53.27892,-84.2054,115,"Eastern North America",4
21836,"Valle de Lagunillas V",6.375867,-72.3375,3931,"South America",1
21838,"Valle de Lagunillas VIII",6.387116,-72.3463,3923,"South America",1
21844,"Mission Cross Bog",41.7847,-115.484,2424,"Western North America",3
21893,"ODP Hole 893A",34.27818,-120.061,0,"Western North America",6
21895,"El Patía-1",2.01125,-77.1151,580,"South America",1
21903,"El Patía-2",2.01125,-77.1151,580,"South America",1
21913,"Piagua",2.43268,-76.7806,1700,"South America",1
21915,"Quilichao-1",3.10116,-76.5223,970,"South America",1
21917,"Laguna La Primavera",3.981795,-74.1579,3547,"South America",1
