"Dataset_ID","Site_Name","Latitude","Longitude","Elevation","Continent","Pollen.based.Reconstruction","MPI.ESM_GLAC1D","MPI.ESM_ICE6G","CLIMBER.X_GLAC1D","CLIMBER.X_ICE6G","TRACE.21K.I_ICE5G","TRACE.21K.II_ICE5G"
200201,"Dalianhai Lake DLH",36.247,100.407,2850,"Asia",6,4,4,7,7,4,4
200202,"Dunde",38.1,96.4,5325,"Asia",6,8,6,8,8,6,4
200204,"Gahai Lake DG02",37.167,97.55,2980,"Asia",7,8,6,8,8,6,4
200208,"Qinghai Lake QH85-14C",36.75,100.167,3196,"Asia",6,4,4,7,7,4,4
200209,"Tanggula Mt TG5",34.103,92.628,4745,"Asia",3,6,6,8,8,8,8
200211,"Ulan Ul Lake",34.867,90.5,4854,"Asia",6,8,8,8,8,8,8
200213,"Ximencuo Lake",33.37619,101.1027,4020,"Asia",6,4,4,7,7,4,4
200226,"Fangxiang Temple",33.983,107.733,3000,"Asia",4,3,3,2,2,4,6
200234,"Hongyuan Riganqiao",32.962,103.137,3540,"Asia",4,3,3,7,7,4,4
200235,"Tangke TK1",33.454,102.64,3454,"Asia",8,4,4,7,7,4,4
200239,"Basomtso BSCW-1",30.017,93.933,3476,"Asia",3,8,6,8,8,6,4
200243,"Jiangco",31.537,90.829,4592,"Asia",6,8,6,8,8,6,6
200244,"Lhasa",29.667,91.067,3650,"Asia",8,4,4,6,6,6,4
200251,"Nam Co",30.918,90.878,4718,"Asia",6,8,6,8,8,6,6
200253,"Tanggula Mt Co",31.583,91.15,5200,"Asia",6,8,6,8,8,6,6
200254,"Ebinur Lake B",44.545,83.794,388,"Asia",3,7,6,3,3,6,7
200256,"Aydingkol Lake I",42.655,89.416,-154,"Asia",6,7,7,3,3,7,7
200257,"Aydingkol Lake II",42.675,89.418,-154,"Asia",7,7,7,3,3,7,7
200258,"Bosten Lake XBWu-46",41.931,86.804,1050,"Asia",7,7,7,3,3,7,7
200265,"Tuolekule Lake TLKL10",43.399,94.245,1888,"Asia",6,8,6,3,3,6,7
200269,"Beihai Wetland",25.12,98.55,1740,"Asia",3,3,2,3,3,6,6
200272,"Tiancai Lake TCK1",26.634,99.717,3898,"Asia",3,3,3,3,3,3,3
200274,"Yuju Lake",25.101,100.1,3820,"Asia",3,3,6,3,3,6,6
200275,"Zimei Lake ZM",26.62894,99.70933,3960,"Asia",3,3,3,3,3,3,3
200279,"Yangtze River Delta ZK-9",30.887,122.428,-13,"Asia",3,2,2,2,7,7,7
200280,"Nanping",29.082,107.001,665,"Asia",3,3,3,2,2,7,7
200282,"Lake E5",68.64167,-149.457,803,"North America",4,8,8,4,8,8,8
200283,"11-CH-06D",70.66744,97.71586,116,"Asia",4,8,8,6,4,8,8
200284,"Balikun BLK06E",43.61583,92.77417,1575,"Asia",6,8,6,3,3,6,7
200285,"Lake Satagay2",63.07816,117.9981,114,"Asia",4,4,4,3,3,8,8
200287,"Lama Lake PG1111",69.54833,90.21167,53,"Asia",4,8,8,4,4,8,8
200288,"Lake Khamra 2018",59.98957,112.986,340,"Asia",4,4,4,3,3,8,8
200289,"Lake Khamra 2020",59.99095,112.9835,340,"Asia",4,4,4,3,3,8,8
200292,"Tangke ZB08-C1",33.45,102.633,3467,"Asia",6,4,4,7,7,4,4
